Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
1105.0,,,,,,delta_rise=0.25_fall=0.5,7,2.857142857142857,1.6413036132965795
1105.0,,,,,,delta_rise=0.25_fall=0.75,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.25_fall=1.0,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.5_fall=0.0,12,1.6666666666666667,0.8498365855987975
1105.0,,,,,,delta_rise=0.5_fall=0.25,10,2.0,1.2649110640673518
1105.0,,,,,,delta_rise=0.5_fall=0.5,8,2.5,1.6583123951777
1105.0,,,,,,delta_rise=0.5_fall=0.75,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.5_fall=1.0,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.75_fall=0.0,14,1.4285714285714286,0.7284313590846836
1105.0,,,,,,delta_rise=0.75_fall=0.25,12,1.6666666666666667,1.178511301977579
1105.0,,,,,,delta_rise=0.75_fall=0.5,11,1.8181818181818181,1.4658650451451907
1105.0,,,,,,delta_rise=0.75_fall=0.75,11,1.8181818181818181,1.4658650451451907
1105.0,,,,,,delta_rise=0.75_fall=1.0,11,1.8181818181818181,1.4658650451451907
1105.0,,,,,,delta_rise=1.0_fall=0.0,15,1.3333333333333333,0.5962847939999438
1105.0,,,,,,delta_rise=1.0_fall=0.25,13,1.5384615384615385,1.08240363688233
1105.0,,,,,,delta_rise=1.0_fall=0.5,12,1.6666666666666667,1.3743685418725535
1105.0,,,,,,delta_rise=1.0_fall=0.75,12,1.6666666666666667,1.3743685418725535
1105.0,,,,,,delta_rise=1.0_fall=1.0,12,1.6666666666666667,1.3743685418725535
1105.0,,,,,,simdrop,3,5.0,1.4142135623730951
1106.0,0.2932583662062097,0.16979806070071418,7.1361750630341305,1.0216610400108164,9.0,delta_rise=0.0_fall=0.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.0_fall=0.25,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.0_fall=0.5,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.0_fall=0.75,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.0_fall=1.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.25_fall=0.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.25_fall=0.25,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.25_fall=0.5,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.25_fall=0.75,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.25_fall=1.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.5_fall=0.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.5_fall=0.25,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.5_fall=0.5,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.5_fall=0.75,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.5_fall=1.0,4,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.75_fall=0.0,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.75_fall=0.25,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.75_fall=0.5,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.75_fall=0.75,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=0.75_fall=1.0,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=1.0_fall=0.0,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=1.0_fall=0.25,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=1.0_fall=0.5,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=1.0_fall=0.75,5,1.8,1.6000000000000003
1106.0,,,,,,delta_rise=1.0_fall=1.0,5,1.8,1.6000000000000003
1106.0,,,,,,simdrop,1,4.5,3.5
1107.0,0.3505104700746727,0.12045175718606921,6.320813838550105,1.0789755978363889,16.0,delta_rise=0.0_fall=0.0,7,2.0,0.8660254037844386
1107.0,,,,,,delta_rise=0.0_fall=0.25,6,2.2857142857142856,1.0301575072754257
1107.0,,,,,,delta_rise=0.0_fall=0.5,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.0_fall=0.75,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.0_fall=1.0,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.25_fall=0.0,7,2.0,0.8660254037844386
